year,periodName,value,ID,area_code,laus_check
1994,December,5.5,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1994,November,6.0,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1994,October,6.2,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1994,September,6.7,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1994,August,6.9,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1994,July,7.1,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1994,June,7.3,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1994,May,6.6,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1994,April,6.8,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1994,March,7.1,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1994,February,7.3,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1994,January,7.4,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1993,December,6.6,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1993,November,7.3,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1993,October,7.3,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1993,September,7.4,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1993,August,7.4,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1993,July,7.8,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1993,June,8.1,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1993,May,7.2,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1993,April,7.2,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1993,March,7.3,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1993,February,7.8,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1993,January,7.8,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1992,December,7.1,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1992,November,7.4,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1992,October,7.1,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1992,September,7.6,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1992,August,7.6,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1992,July,7.7,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1992,June,8.1,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1992,May,7.1,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1992,April,6.6,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1992,March,6.9,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1992,February,7.0,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1992,January,7.1,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1991,December,6.0,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1991,November,5.9,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1991,October,5.8,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1991,September,6.0,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1991,August,6.0,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1991,July,6.0,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1991,June,6.1,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1991,May,5.5,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1991,April,5.2,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1991,March,5.5,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1991,February,5.5,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1991,January,5.6,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1990,December,5.1,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1990,November,5.3,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1990,October,5.0,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1990,September,5.5,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1990,August,5.4,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1990,July,5.4,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1990,June,5.3,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1990,May,4.9,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1990,April,4.8,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1990,March,4.8,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1990,February,5.1,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
1990,January,5.2,LAUMT482642000000003,MT4826420000000,Houston-TheWoodlands-SugarLand
2005,December,3.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2005,November,4.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2005,October,4.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2005,September,4.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2005,August,4.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2005,July,4.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2005,June,4.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2005,May,3.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2005,April,4.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2005,March,4.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2005,February,4.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2005,January,4.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2004,December,3.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2004,November,4.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2004,October,4.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2004,September,4.4,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2004,August,4.5,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2004,July,4.5,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2004,June,4.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2004,May,4.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2004,April,4.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2004,March,4.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2004,February,4.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2004,January,5.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2003,December,4.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2003,November,4.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2003,October,4.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2003,September,5.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2003,August,5.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2003,July,5.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2003,June,5.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2003,May,5.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2003,April,5.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2003,March,5.4,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2003,February,5.5,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2003,January,5.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2002,December,5.4,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2002,November,5.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2002,October,5.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2002,September,5.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2002,August,5.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2002,July,6.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2002,June,6.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2002,May,5.5,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2002,April,5.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2002,March,5.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2002,February,5.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2002,January,6.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2001,December,5.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2001,November,5.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2001,October,5.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2001,September,4.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2001,August,4.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2001,July,4.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2001,June,4.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2001,May,3.4,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2001,April,3.4,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2001,March,3.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2001,February,3.4,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2001,January,3.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2000,December,3.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2000,November,3.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2000,October,3.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2000,September,3.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2000,August,3.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2000,July,3.5,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2000,June,3.5,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2000,May,3.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2000,April,2.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2000,March,3.4,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2000,February,3.4,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
2000,January,3.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1999,December,2.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1999,November,2.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1999,October,3.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1999,September,3.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1999,August,3.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1999,July,3.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1999,June,3.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1999,May,2.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1999,April,3.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1999,March,3.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1999,February,3.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1999,January,3.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1998,December,2.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1998,November,2.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1998,October,2.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1998,September,3.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1998,August,3.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1998,July,2.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1998,June,2.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1998,May,2.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1998,April,2.4,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1998,March,2.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1998,February,2.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1998,January,3.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1997,December,2.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1997,November,2.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1997,October,2.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1997,September,3.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1997,August,3.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1997,July,3.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1997,June,3.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1997,May,2.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1997,April,2.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1997,March,3.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1997,February,3.5,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1997,January,3.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1996,December,3.4,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1996,November,3.5,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1996,October,3.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1996,September,4.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1996,August,4.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1996,July,4.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1996,June,3.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1996,May,3.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1996,April,3.4,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1996,March,3.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1996,February,3.5,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1996,January,3.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1995,December,3.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1995,November,3.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1995,October,3.5,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1995,September,3.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1995,August,3.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1995,July,3.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1995,June,3.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1995,May,3.4,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1995,April,3.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1995,March,3.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1995,February,3.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1995,January,4.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1994,December,3.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1994,November,4.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1994,October,4.5,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1994,September,4.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1994,August,4.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1994,July,4.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1994,June,4.8,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1994,May,4.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1994,April,4.5,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1994,March,4.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1994,February,4.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1994,January,5.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1993,December,4.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1993,November,4.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1993,October,4.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1993,September,4.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1993,August,5.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1993,July,5.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1993,June,5.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1993,May,4.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1993,April,5.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1993,March,5.4,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1993,February,5.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1993,January,6.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1992,December,5.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1992,November,6.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1992,October,6.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1992,September,6.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1992,August,6.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1992,July,6.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1992,June,6.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1992,May,6.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1992,April,6.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1992,March,6.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1992,February,7.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1992,January,7.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1991,December,6.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1991,November,6.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1991,October,6.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1991,September,5.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1991,August,5.6,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1991,July,5.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1991,June,5.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1991,May,4.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1991,April,3.9,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1991,March,4.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1991,February,4.2,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1991,January,4.4,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1990,December,4.0,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1990,November,4.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1990,October,4.1,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1990,September,4.4,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1990,August,4.5,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1990,July,4.7,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1990,June,4.5,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
1990,May,4.3,LAUMT043806000000003,MT0438060000000,Phoenix-Mesa-Scottsdale
